"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-11-28","6.26",,,"0.00","0.0","0.0","32","45","21","  190","  190","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-11-29","12.08",,,"0.00","0.0","0.0","47","62","34","  310","  310","30.0","42.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-11-30","5.14",,,"0.02","0.0","0.0","36","44","26","  360","  140","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-01","6.71",,,"0.03","0.0","0.0","43","50","32","  310","  300","18.1","25.1","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-02","1.57",,,"0.00","0.0","0.0","35","43","25","  270","  270","8.1","8.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-03","1.12",,,"0.00","0.0","0.0","33","40","28","  350","  150","6.0","6.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-04","1.79",,,"0.00","0.0","0.0","36","48","24","  150","  150","8.9","10.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-05","7.38",,,"0.46","0.0","0.0","43","59","36","  210","  200","17.0","30.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-06","8.50",,,"0.03","0.0","0.0","49","57","33","  240","  240","25.9","36.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-07","8.28",,,"0.00","0.0","0.0","36","46","28","  240","  270","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-08","4.70",,,"0.00","0.0","0.0","33","38","24","  200","  220","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-09","5.37",,,"0.47","5.5","0.0","31","33","29","  360","  350","13.0","16.1","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-10","6.26",,,"0.00","0.0","5.9","31","37","25","  290","  280","15.0","19.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-11","5.59",,,"0.00","0.0","5.1","33","39","29","  260","  260","17.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-12","6.04",,,"0.21","0.0","3.9","32","36","27","  300","  310","23.9","32.0","    1",,,"    1",,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-13","15.88",,,"0.00","0.0","2.0","24","27","18","  290","  290","33.1","45.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-14","8.05",,,"0.02","0.4","2.0","22","27","16","  290","  280","25.1","31.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-15","3.58",,,"0.03","0.3","2.0","17","23","9","  200","  160","8.1","11.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-16","7.16",,,"0.00","0.0","2.0","23","32","13","  240","  240","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-17","4.92",,,"0.00","0.0","2.0","23","29","11","  300","  320","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-18","1.79",,,"0.00","0.0","1.2","28","35","25","  140","  140","8.9","10.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-19","9.40",,,"0.00","0.0","1.2","41","52","32","  250","  260","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-20","14.09",,,"0.00","0.0","0.0","41","46","32","  280","  270","28.0","38.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-21","7.61",,,"0.00","0.0","0.0","32","37","26","  320","  310","21.9","32.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-22","6.04",,,"0.03","0.0","0.0","28","30","25","   20","   20","14.1","18.1","    1",,,"    1",,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-23","5.37",,,"0.70","0.0","0.0","29","37","25","  330","  330","14.1","18.1","    1",,,,,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-24","6.93",,,"0.01","0.0","0.0","34","37","30","  320","  310","23.0","28.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-25","10.51",,,"0.38","3.3","1.2","30","36","22","  270","  270","28.0","36.9","    1","    1",,"    1",,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-26","9.40",,,"0.00","0.0","3.1","23","25","7","  260","  250","21.9","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-27","4.47",,,"0.00","0.0","3.1","11","21","-2","  340","  340","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-28","13.65",,,"0.00","0.0","3.1","7","11","2","  310","  320","31.1","40.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-29","5.59",,,"0.00","0.0","2.0","8","16","0","  280","  300","18.1","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-30","2.01",,,"0.04","0.3","2.0","10","17","-1","  280","  290","13.0","14.1","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2017-12-31","10.96",," 1153","0.00","0.0","3.0","6","11","-3","  300","  310","28.0","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-01","7.16",,,"0.00","0.0","3.1","4","12","-5","  320","  320","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-02","5.14",,,"0.00","0.0","3.1","7","21","-7","  250","  220","13.0","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-03","4.70",,,"0.00","0.0","3.1","15","25","2","  170","  170","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-04","20.58",,,"0.68","10.2","3.1","19","27","12","  310","  310","35.1","46.1","    1","    1",,,,,,"    1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-05","21.70",,,"0.00","0.0","11.8","14","20","6","  290","  280","38.0","47.0",,,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-06","20.58",,,"0.00","0.0","7.9","7","11","-2","  300","  310","35.1","45.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-07","6.71",,,"0.00","0.0","7.9","2","16","-9","  310","  310","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-08","11.86",,,"0.00","0.0","7.9","20","30","16","  190","  200","21.0","28.0",,,,"    1",,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-09","9.62",,,"0.00","0.0","7.9","31","39","21","  300","  290","23.9","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-10","5.59",,,"0.00","0.0","7.1","27","36","14","  170","  190","14.1","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-11","6.93",,,"0.00","0.0","5.9","35","47","24","  160","  160","15.0","16.1","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-12","10.51",,,"1.64","0.0","3.1","49","60","39","  190","  190","21.9","31.1","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-13","15.66",,,"0.32","0.0","0.0","45","59","15","  180","  180","36.9","47.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-14","10.07",,,"0.00","0.0","0.0","17","25","11","  320","  330","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-15","8.50",,,"0.00","0.0","0.0","15","22","10","   10","   10","16.1","19.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-16","3.58",,,"0.00","0.0","0.0","24","32","17","   20","   20","8.9","11.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-17","6.71",,,"0.26","3.0","2.0","31","32","16","  320","  300","14.1","18.1","    1",,,,,"    1",,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-18","6.93",,,"0.00","0.0","3.1","19","29","4","  330","  330","14.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-19","5.82",,,"0.00","0.0","2.0","25","38","17","  230","  280","12.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-20","8.95",,,"0.00","0.0","2.0","35","47","28","  250","  250","18.1","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-21","2.46",,,"0.00","0.0","1.2","36","50","24","   20","   20","8.9","11.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-22","4.70",,,"0.05","0.0","0.0","35","38","34","   20","  350","10.1","14.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-23","4.25",," 1225","0.83","0.0","0.0","35","40","33","  360","   10","10.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-24","12.53",," 1021","0.00","0.0","0.0","35","38","20","  290","  310","25.9","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-25","11.18",," 0917","0.00","0.0","0.0","23","30","18","  320","  320","23.9","34.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-26","4.92",," 0055","0.00","0.0","0.0","23","36","11","  290","  300","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-27","9.62",," 1327","0.00","0.0","0.0","34","51","21","  200","  190","19.9","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-28","4.25",," 0006","0.05","0.0","0.0","46","50","34","  170","  180","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-29","10.29",," 2057","0.00","0.0","0.0","36","44","30","   40","   50","19.9","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-30","11.41",," 2035","0.03","0.5","0.0","30","36","20","  320","  320","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-01-31","9.62",," 0048","0.00","0.0","0.0","24","32","15","  180","  330","19.9","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-01","8.50",," 0018","0.15","0.2","0.0","33","44","27","  210","  210","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-02","15.66",," 1709","0.20","0.2","0.0","28","34","11","  310","  310","36.0","42.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-03","9.17",," 0202","0.00","0.0","0.0","17","29","9","  300","  300","19.9","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-04","7.83",," 0654","0.78","0.0","0.0","32","43","25","  200","  190","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-05","12.30",," 1003","0.01","0.0","0.0","34","38","17","  310","  330","32.0","42.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-06","4.92",," 1305","0.01","0.3","0.0","23","34","15","  190","  210","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-07","5.82",," 2242","0.56","1.6","0.0","23","33","17","  310","  300","25.9","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-08","6.49",," 0533","0.00","0.1","1.2","26","29","18","  320","  300","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-09","4.92",," 1413","0.01","0.0","1.2","21","30","9","  220","  220","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-10","3.13",," 1229","0.52","0.0","0.0","34","44","28","  200","  200","8.9","12.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-11","2.68",," 1220","0.96","0.0","0.0","40","41","37","  320","  320","12.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-12","12.30",," 1036","0.00","0.0","0.0","38","43","26","  300","  320","23.0","31.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-13","7.16",," 0003","0.00","0.0","0.0","28","35","20","  320","  310","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-14","7.61",," 1522","0.00","0.0","0.0","35","52","25","  240","  240","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-15","6.49",," 1320","0.03","0.0","0.0","42","50","33","  180","  170","15.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-16","8.95",," 1636","0.07","0.0","0.0","47","52","34","  320","  290","25.9","36.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-17","7.83",," 1526","0.37","3.3","0.0","33","39","23","  200","  190","21.0","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-18","8.72",," 1321","0.13","2.0","5.1","33","41","24","  300","  300","25.9","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-19","6.26",," 1255","0.13","0.0","3.1","31","46","18","  190","  200","19.9","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-20","10.51",," 1454","0.00","0.0","0.0","51","68","43","  200","  200","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-21","10.51",," 1907","0.00","0.0","0.0","60","77","46","  310","  320","25.1","33.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-22","8.72",," 0456","0.11","0.6","0.0","45","52","28","   20","   20","15.0","21.9","    1",,,"    1",,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-23","4.25",," 2041","0.34","0.0","1.2","32","37","27","  190","  180","10.1","13.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-24","6.49",," 0945","0.04","0.0","0.0","42","54","36","  310","  310","18.1","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-25","6.71",," 1416","0.71","0.0","0.0","39","41","36","  330","  320","13.0","16.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-26","5.82",," 2218","0.00","0.0","0.0","42","52","34","  310","  310","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-27","8.05",," 1233","0.00","0.0","0.0","43","56","33","  310","  280","17.0","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-02-28","9.84",," 1521","0.00","0.0","0.0","45","59","34","  170","  170","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-01","7.61",,,"0.01","0.0","0.0","48","60","33","   60","   80","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-02","24.16",,,"1.22","0.0","0.0","41","43","35","  360","  360","36.9","52.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-03","18.12",,,"0.00","0.0","0.0","42","49","37","   30","  350","31.1","38.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-04","12.75",,,"0.09","0.3","0.0","40","43","32","  360","  350","21.9","30.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-05","11.41",,,"0.02","0.2","1.2","35","45","32","  360","  350","19.9","25.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-06","5.82",,,"0.00","0.0","0.0","36","47","26","  160","  210","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-07","13.87",,,"0.60","6.7","1.2","33","37","30","  360","  360","29.1","38.9","    1",,,,,,,"    1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-08","10.51",,,"0.10","2.0","7.9","35","39","31","  360","  350","23.0","32.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-09","8.50",,,"0.00","0.0","3.9","32","38","23","  260","  260","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-10","12.75",,,"0.00","0.0","3.1","34","39","29","  290","  300","25.9","34.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-11","8.28",,,"0.00","0.0","3.1","35","44","28","  300","  300","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-12","7.83",,,"0.00","0.0","2.0","33","44","22","   20","   30","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-13","12.75",,,"0.53","7.1","1.2","34","36","29","  360","  360","25.1","34.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-14","12.30",,,"0.01","0.2","5.1","33","39","28","  270","  280","25.1","32.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-15","14.76",,,"0.00","0.0","2.0","36","44","31","  300","  290","29.1","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-16","16.11",,,"0.00","0.0","0.0","33","39","27","  300","  300","30.0","44.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-17","13.65",,,"0.00","0.0","0.0","33","46","22","  310","  230","30.0","53.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-18","10.07",,,"0.00","0.0","0.0","26","36","17","  310","  310","21.9","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-19","8.50",,,"0.00","0.0","0.0","31","40","21","  350","  310","21.0","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-20","7.16",,,"0.00","0.0","0.0","30","41","20","   10","   30","15.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-21","16.55",,,"0.00","0.0","0.0","35","39","31","   30","   30","32.0","42.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-22","14.76",,,"0.00","0.1","0.0","41","53","33","   10","   20","29.1","36.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-23","7.83",,,"0.00","0.0","0.0","40","51","30","  310","  310","18.1","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-24","8.50",,,"0.00","0.0","0.0","40","50","29","  350","  310","18.1","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-25","9.62",,,"0.00","0.0","0.0","38","45","24","   40","   30","21.0","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-26","7.83",,,"0.00","0.0","0.0","35","50","23","   10","  340","17.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-27","3.36",,,"0.00","0.0","0.0","35","49","20","   30","  360","8.9","11.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-28","4.70",,,"0.02","0.0","0.0","46","58","37","  270","  140","10.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-29","4.03",,,"0.00","0.0","0.0","47","54","37","  170","  170","13.0","15.0","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-30","9.17",,,"0.05","0.0","0.0","51","57","39","  300","  310","18.1","25.1","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-03-31","10.74",,,"0.00","0.0","0.0","46","60","36","  180","  190","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-01","12.08",,,"0.00","0.0","0.0","46","57","32","  300","  300","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-02","3.58",,,"0.28","4.9","1.2","35","42","29","  160","  220","8.9","14.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-03","5.14",,,"0.46","0.0","0.0","36","43","26","  160","  170","17.0","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-04","7.16",,,"0.15","0.0","0.0","40","53","37","  300","  300","33.1","42.9","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-05","14.99",,,"0.00","0.0","0.0","37","43","26","  290","  270","36.0","45.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-06","5.14",,,"0.21","1.3","0.0","31","41","21","  160","  160","18.1","21.9","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-07","10.51",,,"0.04","0.0","0.0","39","46","30","  290","  330","21.9","27.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2018-04-08","12.08",,,"0.00","0.0","0.0","34","46","26","  290","  320","23.0","30.0",,,,,,,,,,,,,,,,
